order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
2640,1217,1159,1930,1,18.26,18.26
2641,1217,1359,1930,1,100.06,100.06
2642,1217,836,1930,1,35.24,35.24
2643,1218,1762,8156,1,476.36,476.36
2644,1218,213,8156,2,22.25,44.5
2645,1218,569,8156,1,925.17,925.17
2646,1218,293,8156,1,122.71,122.71
2647,1218,1734,8156,2,68.37,136.74
2648,1219,1215,3708,1,59.93,59.93
2649,1219,984,3708,1,244.36,244.36
2650,1219,1459,3708,1,30.01,30.01
2651,1219,118,3708,1,13.13,13.13
2652,1220,1108,9818,1,12.42,12.42
2653,1220,976,9818,2,398.82,797.64
2654,1221,627,8166,3,45.74,137.22
2655,1221,835,8166,3,17.57,52.71
2656,1222,1606,2404,1,1097.96,1097.96
2657,1222,1348,2404,1,54.01,54.01
2658,1222,1730,2404,1,232.25,232.25
2659,1222,897,2404,1,56.26,56.26
2660,1223,84,4951,1,4.51,4.51
2661,1224,629,655,1,210.39,210.39
2662,1224,1040,655,1,22.15,22.15
2663,1224,1725,655,1,96.97,96.97
2664,1224,1955,655,1,124.68,124.68
2665,1225,182,5968,1,9.27,9.27
2666,1226,1724,5534,1,846.61,846.61
2667,1227,525,3902,1,28.04,28.04
2668,1227,766,3902,1,22.48,22.48
2669,1228,571,8120,1,40.7,40.7
2670,1228,1034,8120,3,15.62,46.86
2671,1228,640,8120,1,130.31,130.31
2672,1228,377,8120,2,95.77,191.54
2673,1229,457,3629,1,33,33
2674,1230,448,8805,2,66.33,132.66
2675,1231,1686,4343,1,134.71,134.71
2676,1231,728,4343,1,34,34
2677,1231,1758,4343,2,8.07,16.14
2678,1232,1036,6550,1,1075.65,1075.65
2679,1233,1764,8347,1,30.77,30.77
2680,1234,1877,7512,1,63.71,63.71
2681,1235,65,2461,1,32.09,32.09
2682,1235,813,2461,1,205.74,205.74
2683,1235,1597,2461,1,7.37,7.37
2684,1235,608,2461,1,42.74,42.74
2685,1236,1199,1281,1,5.53,5.53
2686,1236,1591,1281,1,24.97,24.97
2687,1237,1109,3384,1,33.05,33.05
2688,1237,515,3384,3,21.15,63.45
2689,1237,1996,3384,2,69.46,138.92
2690,1238,7,4728,2,81.17,162.34
2691,1238,91,4728,2,69.07,138.14
2692,1238,986,4728,1,32.25,32.25
2693,1239,74,4346,1,40.24,40.24
2694,1240,1048,2369,3,871.92,2615.76
2695,1240,16,2369,1,9.53,9.53
2696,1240,581,2369,1,307.54,307.54
2697,1241,233,4772,3,173.94,521.82
2698,1241,1090,4772,1,74.93,74.93
2699,1241,324,4772,1,60.11,60.11
2700,1242,490,9220,2,203.83,407.66
2701,1243,1398,1519,1,157.95,157.95
2702,1244,369,2862,1,15.41,15.41
2703,1245,922,5865,1,140.3,140.3
2704,1246,1613,3289,3,734.26,2202.78
2705,1246,621,3289,2,7.92,15.84
2706,1246,1117,3289,2,894.8,1789.6
2707,1247,1690,1287,1,257.99,257.99
2708,1247,1001,1287,2,25.73,51.46
2709,1247,1943,1287,1,30.26,30.26
2710,1248,1900,2609,1,1351.78,1351.78
2711,1249,42,9493,1,36.95,36.95
2712,1249,509,9493,2,538.42,1076.84
2713,1250,532,8869,1,21.52,21.52
2714,1251,282,6439,1,154.03,154.03
2715,1251,1604,6439,2,104.38,208.76
2716,1251,1910,6439,1,76.19,76.19
2717,1251,1477,6439,2,25.96,51.92
2718,1252,374,8369,2,377.51,755.02
2719,1252,164,8369,1,60.85,60.85
2720,1252,420,8369,1,38.79,38.79
2721,1252,838,8369,1,57.65,57.65
2722,1252,1040,8369,2,22.15,44.3
2723,1253,72,8678,2,39.59,79.18
2724,1253,1002,8678,1,209.1,209.1
2725,1253,867,8678,2,183.87,367.74
2726,1254,1007,3147,1,182.33,182.33
2727,1254,1555,3147,1,238.08,238.08
2728,1255,1723,9766,1,101.97,101.97
2729,1255,1728,9766,1,82.77,82.77
2730,1256,716,1546,3,273.91,821.73
2731,1256,1211,1546,1,9.28,9.28
2732,1257,1759,6333,3,407.54,1222.62
2733,1257,1616,6333,2,167.4,334.8
2734,1257,1643,6333,2,58.73,117.46
2735,1257,1731,6333,1,798.6,798.6
2736,1258,1593,5189,1,181.12,181.12
2737,1258,1204,5189,1,88.34,88.34
2738,1259,1603,3862,1,233.45,233.45
2739,1260,1487,8727,1,52.1,52.1
2740,1261,927,8299,1,1206.17,1206.17
2741,1261,256,8299,1,664.92,664.92
2742,1261,710,8299,1,110.33,110.33
2743,1262,596,4749,1,29.5,29.5
2744,1262,1600,4749,1,28.77,28.77
2745,1262,1080,4749,1,18.31,18.31
2746,1263,1554,4595,3,43.35,130.05
2747,1263,219,4595,2,82.2,164.4
2748,1263,1023,4595,3,93.43,280.29
2749,1264,689,4388,1,18.5,18.5
2750,1265,1287,5087,2,126.29,252.58
2751,1265,671,5087,1,84.7,84.7
2752,1265,718,5087,2,384.4,768.8
2753,1265,1410,5087,1,70.68,70.68
2754,1265,1710,5087,1,16.58,16.58
2755,1266,869,6650,1,146.17,146.17
2756,1266,1292,6650,2,763.65,1527.3
2757,1267,1115,2948,2,16.35,32.7
2758,1268,1250,8127,1,14.59,14.59
2759,1268,435,8127,1,115.46,115.46
2760,1268,396,8127,1,6.95,6.95
2761,1268,980,8127,1,53.19,53.19
2762,1268,1064,8127,1,260.64,260.64
2763,1268,1183,8127,1,1835.32,1835.32
2764,1269,1087,6783,1,220.52,220.52
2765,1270,130,9780,2,152.63,305.26
2766,1271,1593,8660,1,181.12,181.12
2767,1272,8,232,1,33.86,33.86
2768,1272,593,232,1,82.84,82.84
2769,1272,1501,232,1,17.28,17.28
2770,1272,1881,232,1,36.2,36.2
2771,1273,1857,7779,3,92.99,278.97
2772,1274,1671,4051,1,8.06,8.06
2773,1274,756,4051,1,31.72,31.72
2774,1274,1857,4051,1,92.99,92.99
2775,1275,882,583,2,215.65,431.3
2776,1275,1329,583,2,168.63,337.26
2777,1276,1789,4013,1,409.61,409.61
2778,1276,1147,4013,1,62.75,62.75
2779,1276,1839,4013,1,180.71,180.71
2780,1276,663,4013,1,89.02,89.02
2781,1276,1678,4013,1,627.99,627.99
2782,1277,1504,5226,3,1206.27,3618.81
2783,1277,521,5226,1,14.09,14.09
2784,1277,589,5226,1,88.66,88.66
2785,1277,1596,5226,1,38.16,38.16
2786,1278,1598,2665,3,407.98,1223.94
2787,1279,1304,8968,1,375.91,375.91
2788,1279,1639,8968,2,253.6,507.2
2789,1279,1880,8968,1,55.14,55.14
2790,1280,46,8110,1,19.09,19.09
2791,1281,1202,2441,1,63.61,63.61
2792,1281,21,2441,2,1772.36,3544.72
2793,1281,811,2441,1,86.16,86.16
2794,1281,607,2441,1,9.32,9.32
2795,1282,1698,1709,1,142.7,142.7
2796,1282,1857,1709,1,92.99,92.99
2797,1283,1916,417,1,286.99,286.99
2798,1283,1681,417,1,6.08,6.08
2799,1283,1234,417,3,488.59,1465.77
2800,1284,1515,2502,1,40.8,40.8
2801,1284,863,2502,1,110.71,110.71
2802,1285,657,6323,1,23.33,23.33
2803,1285,1429,6323,1,17.5,17.5
2804,1285,1356,6323,1,48.15,48.15
2805,1286,340,3334,2,20.74,41.48
2806,1286,191,3334,1,47.14,47.14
2807,1287,265,2704,2,163.19,326.38
2808,1287,1706,2704,1,970.1,970.1
2809,1288,108,265,1,41.44,41.44
2810,1289,780,2276,1,42.19,42.19
2811,1290,161,8598,1,701.36,701.36
2812,1291,496,5551,2,100.66,201.32
2813,1291,332,5551,1,33.02,33.02
2814,1292,260,3672,1,24.11,24.11
2815,1293,1037,3205,1,130,130
2816,1293,1543,3205,2,147.11,294.22
2817,1293,1481,3205,1,166.37,166.37
2818,1293,760,3205,2,20.41,40.82
2819,1294,216,9854,2,295.05,590.1
2820,1294,807,9854,2,1205.1,2410.2
2821,1294,786,9854,1,13.24,13.24
2822,1294,548,9854,2,46,92
2823,1295,528,840,2,29.55,59.1
2824,1295,225,840,1,527.87,527.87
2825,1296,102,1092,1,6.16,6.16
2826,1296,1037,1092,1,130,130
2827,1297,279,1933,2,114.56,229.12
2828,1297,1774,1933,3,22.01,66.03
2829,1298,300,7386,3,26.88,80.64
2830,1298,1801,7386,2,365.24,730.48
2831,1299,416,9463,2,54.42,108.84
2832,1299,632,9463,1,874.11,874.11
2833,1300,1123,6240,2,5.79,11.58
2834,1300,179,6240,1,172.42,172.42
2835,1300,257,6240,1,220.65,220.65
2836,1301,185,8876,3,69.64,208.92
2837,1302,1677,7670,1,300.67,300.67
2838,1302,1683,7670,1,71.52,71.52
2839,1303,373,8298,1,390.56,390.56
2840,1304,380,7721,2,148.33,296.66
2841,1304,1770,7721,1,811.5,811.5
2842,1304,440,7721,1,10.76,10.76
2843,1304,1574,7721,2,53.16,106.32
2844,1304,474,7721,3,283.17,849.51
2845,1305,195,5643,1,72.69,72.69
2846,1305,1722,5643,1,80.1,80.1
2847,1305,1124,5643,1,5.5,5.5
2848,1306,1405,8940,2,79.25,158.5
2849,1306,963,8940,1,40.92,40.92
2850,1306,1351,8940,3,40.72,122.16
2851,1306,1245,8940,1,71.41,71.41
2852,1307,1838,9219,1,331.98,331.98
2853,1307,330,9219,1,37.03,37.03
2854,1308,1529,5529,1,42.34,42.34
2855,1308,1389,5529,2,20.84,41.68
2856,1308,1782,5529,1,66.11,66.11
2857,1309,92,2556,2,177.95,355.9
2858,1309,27,2556,1,61.59,61.59
2859,1310,545,353,1,55.49,55.49
2860,1310,293,353,2,122.71,245.42
2861,1310,1358,353,1,54.48,54.48
2862,1311,3,6624,1,265.37,265.37
2863,1311,1470,6624,1,7.41,7.41
2864,1312,1166,9557,2,61.86,123.72
2865,1312,1603,9557,1,233.45,233.45
2866,1312,1409,9557,1,44.71,44.71
2867,1313,715,4637,1,49.84,49.84
2868,1313,1387,4637,3,20.14,60.42
2869,1314,899,4465,2,97.78,195.56
2870,1315,1257,6635,1,854.8,854.8
2871,1315,37,6635,2,44.4,88.8
2872,1315,796,6635,1,26.1,26.1
2873,1316,1387,3201,1,20.14,20.14
2874,1316,1259,3201,1,490.48,490.48
2875,1317,1090,7529,2,74.93,149.86
2876,1317,228,7529,1,253.79,253.79
2877,1317,718,7529,1,384.4,384.4
2878,1317,78,7529,1,344.26,344.26
2879,1318,391,8087,2,74.41,148.82
2880,1318,229,8087,1,5.59,5.59
2881,1319,1169,5190,1,180.9,180.9
2882,1320,310,7681,2,67.11,134.22
2883,1320,868,7681,1,131.16,131.16
2884,1320,1972,7681,2,38.53,77.06
2885,1321,1398,6147,1,157.95,157.95
2886,1322,1198,6885,3,58.11,174.33
2887,1323,406,8842,1,103.54,103.54
2888,1323,582,8842,1,318.63,318.63
2889,1323,638,8842,3,76.4,229.2
2890,1324,1778,2917,1,10.29,10.29
2891,1324,1325,2917,2,13.34,26.68
2892,1325,1898,5161,3,131.29,393.87
2893,1325,1624,5161,1,50.81,50.81
2894,1325,1769,5161,1,18.76,18.76
2895,1326,1554,9624,3,43.35,130.05
2896,1327,1794,391,1,576.97,576.97
2897,1328,1546,8755,1,100.3,100.3
2898,1329,249,7969,1,64.76,64.76
2899,1329,312,7969,1,84.79,84.79
2900,1329,1285,7969,1,29.9,29.9
2901,1330,12,4485,2,1299.71,2599.42
2902,1330,1265,4485,1,59.96,59.96
2903,1331,1930,1551,1,34.77,34.77
2904,1331,1439,1551,1,1221.59,1221.59
2905,1332,1505,73,2,142.27,284.54
2906,1332,588,73,2,19.35,38.7
2907,1333,1448,6233,2,1226.78,2453.56
2908,1333,1960,6233,2,738.02,1476.04
2909,1333,1216,6233,1,7.42,7.42
2910,1334,1075,3654,1,37.33,37.33
2911,1334,1378,3654,1,122.6,122.6
2912,1334,1184,3654,1,64.63,64.63
2913,1334,505,3654,1,42.15,42.15
2914,1335,669,6594,1,36.42,36.42
2915,1335,1983,6594,1,11.12,11.12
2916,1336,293,6209,1,122.71,122.71
2917,1336,553,6209,1,132.7,132.7
2918,1337,653,5797,1,649.28,649.28
2919,1337,120,5797,3,176.19,528.57
2920,1337,315,5797,3,1620.72,4862.16
2921,1337,1237,5797,2,44.83,89.66
2922,1337,99,5797,1,24.6,24.6
2923,1337,1578,5797,1,111.25,111.25
2924,1338,168,8108,1,298.04,298.04
2925,1338,177,8108,1,17.35,17.35
2926,1338,141,8108,2,332.57,665.14
2927,1338,1993,8108,3,68.6,205.8
2928,1338,1187,8108,1,17.65,17.65
2929,1339,213,5874,1,22.25,22.25
2930,1340,813,2702,1,205.74,205.74
2931,1341,1720,4818,2,6.69,13.38
2932,1342,158,2843,1,314.58,314.58
2933,1343,1132,1151,1,694.64,694.64
2934,1343,758,1151,2,236.7,473.4
2935,1343,584,1151,2,85.22,170.44
2936,1343,1296,1151,1,14.7,14.7
2937,1344,46,4123,1,19.09,19.09
2938,1344,112,4123,1,65.21,65.21
2939,1344,1172,4123,1,179.46,179.46
2940,1344,890,4123,1,48.64,48.64
2941,1345,1029,4534,1,12.31,12.31
2942,1345,92,4534,1,177.95,177.95
2943,1345,869,4534,2,146.17,292.34
2944,1346,1062,6456,3,90.37,271.11
2945,1347,1125,111,1,1181.64,1181.64
2946,1348,1037,3700,2,130,260
2947,1348,1237,3700,1,44.83,44.83
2948,1348,377,3700,2,95.77,191.54
2949,1348,400,3700,3,423.67,1271.01
2950,1349,1975,7399,1,278.14,278.14
2951,1349,646,7399,1,19.76,19.76
2952,1349,1496,7399,1,52.25,52.25
2953,1349,1988,7399,2,202.98,405.96
2954,1349,306,7399,1,199.78,199.78
2955,1350,1609,5530,2,29.15,58.3
2956,1350,470,5530,2,59.91,119.82
2957,1350,843,5530,1,51.57,51.57
2958,1350,118,5530,1,13.13,13.13
2959,1350,506,5530,3,75.86,227.58
2960,1351,957,3273,1,20.31,20.31
2961,1352,1746,8593,3,32.16,96.48
2962,1353,1936,3577,3,413.42,1240.26
2963,1353,1767,3577,1,254.74,254.74
2964,1354,1200,2431,2,134.65,269.3
2965,1354,150,2431,1,70.84,70.84
2966,1354,738,2431,1,121.64,121.64
2967,1354,1911,2431,1,72.64,72.64
2968,1355,134,2611,2,495.76,991.52
2969,1356,1800,6653,1,113.98,113.98
2970,1356,985,6653,1,43.24,43.24
2971,1357,1609,219,1,29.15,29.15
2972,1358,270,8533,2,44.29,88.58
2973,1358,302,8533,1,47.73,47.73
2974,1358,1841,8533,2,58.53,117.06
2975,1358,970,8533,1,54.77,54.77
2976,1359,782,8068,1,35.82,35.82
2977,1359,266,8068,1,45.35,45.35
2978,1360,1542,5841,1,355.14,355.14
2979,1360,613,5841,3,300.24,900.72
2980,1360,1481,5841,1,166.37,166.37
2981,1361,1311,5138,1,46.89,46.89
2982,1362,1609,1224,2,29.15,58.3
2983,1362,848,1224,1,97.68,97.68
2984,1363,1510,3778,1,93.58,93.58
2985,1363,870,3778,1,132.71,132.71
2986,1363,1340,3778,1,70.7,70.7
2987,1364,711,3676,1,536.33,536.33
2988,1365,390,4066,1,24.1,24.1
2989,1365,1284,4066,2,153.71,307.42
2990,1365,161,4066,2,701.36,1402.72
2991,1365,300,4066,1,26.88,26.88
2992,1366,955,1292,3,226.85,680.55
2993,1366,1786,1292,2,48.62,97.24
2994,1366,1384,1292,2,15.03,30.06
2995,1366,1037,1292,1,130,130
2996,1367,1791,8259,1,9,9
2997,1367,348,8259,2,47.14,94.28
2998,1367,1547,8259,1,149.44,149.44
2999,1367,1329,8259,1,168.63,168.63
3000,1367,701,8259,3,349.01,1047.03
3001,1368,1302,2512,1,13.29,13.29
3002,1368,1771,2512,3,120.32,360.96
3003,1368,376,2512,1,549.81,549.81
3004,1369,1415,3422,3,29.3,87.9
3005,1369,1761,3422,1,32.15,32.15
3006,1369,1704,3422,1,83.51,83.51
3007,1369,395,3422,3,56.04,168.12
3008,1369,748,3422,3,128.37,385.11
3009,1370,750,5517,1,44.38,44.38
3010,1370,991,5517,2,19.08,38.16
3011,1370,52,5517,1,138.89,138.89
3012,1371,143,2114,1,96.76,96.76
3013,1371,602,2114,1,52.18,52.18
3014,1371,661,2114,1,10.61,10.61
3015,1371,1862,2114,3,27.91,83.73
3016,1372,464,4331,1,44.1,44.1
3017,1372,1790,4331,2,403.08,806.16
3018,1373,141,3221,1,332.57,332.57
3019,1374,1513,3361,2,720.05,1440.1
3020,1375,468,546,1,36.4,36.4
3021,1375,1183,546,1,1835.32,1835.32
3022,1375,1685,546,2,319.15,638.3
3023,1376,263,5892,1,12.76,12.76
3024,1376,787,5892,1,62.47,62.47
3025,1376,1520,5892,1,205,205
3026,1377,1215,5445,1,59.93,59.93
3027,1377,1994,5445,1,57.21,57.21
3028,1377,1848,5445,2,392.65,785.3
3029,1378,901,8463,2,97.59,195.18
3030,1378,1654,8463,3,135.96,407.88
3031,1378,130,8463,1,152.63,152.63
3032,1379,717,4383,1,53.24,53.24
3033,1380,602,3969,1,52.18,52.18
3034,1380,978,3969,1,6.58,6.58
3035,1381,1097,4273,1,223.08,223.08
3036,1382,208,1247,1,826.18,826.18
3037,1382,1258,1247,2,97.42,194.84
3038,1383,1202,8853,1,63.61,63.61
3039,1383,944,8853,1,20.32,20.32
3040,1383,1620,8853,1,39.96,39.96
3041,1384,933,6445,1,167.45,167.45
3042,1384,565,6445,1,340.5,340.5
3043,1384,1308,6445,3,38.14,114.42
3044,1385,432,3801,1,58.1,58.1
3045,1385,1667,3801,1,38.11,38.11
3046,1386,1171,2698,1,208.75,208.75
3047,1387,1554,8924,1,43.35,43.35
3048,1388,1762,8107,2,476.36,952.72
3049,1388,1937,8107,1,159.29,159.29
3050,1388,859,8107,1,422.22,422.22
3051,1388,888,8107,2,29.52,59.04
3052,1389,1228,1947,1,3.13,3.13
3053,1389,1769,1947,1,18.76,18.76
3054,1390,293,3909,1,122.71,122.71
3055,1390,921,3909,1,47.82,47.82
3056,1391,1667,3923,1,38.11,38.11
3057,1391,526,3923,1,9.25,9.25
3058,1391,1486,3923,1,151.5,151.5
3059,1392,1238,4762,2,166.04,332.08
3060,1392,195,4762,1,72.69,72.69
3061,1393,1788,3253,1,391.83,391.83
3062,1393,1030,3253,1,263.8,263.8
3063,1393,1227,3253,1,1260.68,1260.68
3064,1394,729,7214,1,49.66,49.66
3065,1395,1047,909,1,49.09,49.09
3066,1395,473,909,1,22.53,22.53
3067,1395,1865,909,1,46.77,46.77
3068,1395,407,909,2,18.79,37.58
3069,1396,1485,5019,1,850.61,850.61
3070,1396,468,5019,1,36.4,36.4
3071,1396,1477,5019,2,25.96,51.92
3072,1397,1293,976,1,9.53,9.53
3073,1397,1174,976,2,30.81,61.62
3074,1398,1853,5758,1,351.45,351.45
3075,1399,740,2876,1,73.39,73.39
3076,1399,1909,2876,1,69,69
3077,1399,1909,2876,1,69,69
3078,1400,1007,2754,3,182.33,546.99
3079,1400,23,2754,1,22.11,22.11
3080,1401,69,5428,1,106.99,106.99
3081,1401,519,5428,1,769.71,769.71
3082,1401,1571,5428,2,34.58,69.16
3083,1401,282,5428,1,154.03,154.03
3084,1402,1516,5441,2,104.12,208.24
3085,1402,1469,5441,1,88.87,88.87
3086,1403,184,3747,1,21.38,21.38
3087,1403,1630,3747,1,1519.49,1519.49
3088,1403,74,3747,1,40.24,40.24
3089,1404,1400,3071,1,86.41,86.41
3090,1404,156,3071,1,51.52,51.52
3091,1405,781,2305,2,94.61,189.22
3092,1405,1758,2305,2,8.07,16.14
3093,1406,1554,4871,1,43.35,43.35
3094,1407,786,2874,1,13.24,13.24
3095,1408,1197,9418,1,689.05,689.05
3096,1409,1653,4268,1,1187.64,1187.64
3097,1409,1176,4268,3,610.48,1831.44
3098,1409,1225,4268,1,36.52,36.52
3099,1409,216,4268,1,295.05,295.05
3100,1410,199,1274,3,10.35,31.05
3101,1410,139,1274,1,335.61,335.61
3102,1410,203,1274,1,31.08,31.08
3103,1411,850,9904,2,60.83,121.66
3104,1411,1249,9904,1,48.72,48.72
3105,1412,1434,7435,1,669.84,669.84
3106,1412,1519,7435,1,130.87,130.87
3107,1413,1908,2812,2,51.78,103.56
3108,1414,328,1219,1,26.74,26.74
3109,1414,1711,1219,2,929.73,1859.46
3110,1414,704,1219,2,194.49,388.98
3111,1414,1762,1219,2,476.36,952.72
3112,1415,995,708,1,223.92,223.92
3113,1415,1100,708,1,322.77,322.77
3114,1415,1574,708,1,53.16,53.16
3115,1416,964,2820,1,32.78,32.78
3116,1416,1607,2820,1,65,65
3117,1417,1666,3832,1,140.52,140.52
3118,1417,1774,3832,3,22.01,66.03
3119,1418,601,9553,1,343.78,343.78
3120,1419,1704,92,1,83.51,83.51
3121,1419,172,92,1,53.8,53.8
3122,1419,1090,92,1,74.93,74.93
3123,1419,1239,92,3,15.79,47.37
3124,1420,1865,7363,1,46.77,46.77
3125,1420,1294,7363,1,45.66,45.66
3126,1420,231,7363,2,178.96,357.92
3127,1421,1837,3673,1,72.87,72.87
3128,1421,952,3673,1,70.34,70.34
3129,1421,617,3673,1,45.28,45.28
3130,1422,1245,9889,1,71.41,71.41
3131,1422,1058,9889,3,98.25,294.75
3132,1422,1151,9889,2,32.07,64.14
3133,1423,1606,2179,1,1097.96,1097.96
3134,1423,451,2179,1,228.61,228.61
3135,1423,22,2179,1,37.65,37.65
3136,1424,1760,5906,1,24.92,24.92
3137,1424,1757,5906,3,206.86,620.58
3138,1425,244,731,3,69.29,207.87
3139,1425,1248,731,3,1233.14,3699.42
3140,1425,570,731,1,108.5,108.5
3141,1426,633,8890,1,32.11,32.11
3142,1426,311,8890,2,110.72,221.44
3143,1427,325,3632,2,114.24,228.48
3144,1428,134,9176,2,495.76,991.52
3145,1428,143,9176,1,96.76,96.76
3146,1428,1088,9176,1,58.95,58.95
3147,1428,1266,9176,1,45.32,45.32
3148,1428,1103,9176,2,117.92,235.84
3149,1428,1475,9176,1,651.6,651.6
3150,1429,837,595,1,81.32,81.32
3151,1429,248,595,1,40.54,40.54
3152,1430,1715,4979,1,5.74,5.74
3153,1430,501,4979,1,65.31,65.31
3154,1430,1324,4979,1,23.32,23.32
3155,1430,787,4979,3,62.47,187.41
3156,1430,1723,4979,1,101.97,101.97
3157,1431,443,2796,1,61.6,61.6
3158,1432,757,3463,1,94.95,94.95
3159,1432,1457,3463,1,58.83,58.83
3160,1432,634,3463,2,43.85,87.7
3161,1433,873,3836,3,94.58,283.74
3162,1433,357,3836,1,1423.47,1423.47
3163,1434,1631,6671,1,154.57,154.57
3164,1434,1418,6671,1,3.45,3.45
3165,1434,1419,6671,1,990.68,990.68
3166,1435,1956,3961,2,300.07,600.14
3167,1436,1774,810,1,22.01,22.01
3168,1436,446,810,1,68.43,68.43
3169,1437,20,3376,2,492.81,985.62
3170,1438,1585,9956,1,45.55,45.55
3171,1438,1358,9956,2,54.48,108.96
3172,1438,446,9956,1,68.43,68.43
3173,1439,388,9885,1,252.09,252.09
3174,1439,1695,9885,1,11.71,11.71
3175,1439,1310,9885,1,195.3,195.3
3176,1440,1882,993,2,1463.26,2926.52
3177,1440,1931,993,1,40.77,40.77
3178,1440,103,993,2,13.77,27.54
3179,1440,1643,993,1,58.73,58.73
3180,1440,1435,993,1,36.92,36.92
3181,1440,1154,993,1,22.62,22.62
3182,1441,950,2608,1,654.76,654.76
3183,1442,55,4550,3,949.73,2849.19
3184,1443,1483,2977,1,77.99,77.99
3185,1443,1606,2977,3,1097.96,3293.88
3186,1444,155,2863,1,12.17,12.17
3187,1444,293,2863,1,122.71,122.71
3188,1444,667,2863,2,319.47,638.94
3189,1445,1481,1762,1,166.37,166.37
3190,1445,1460,1762,3,46.12,138.36
3191,1446,476,1215,3,133.02,399.06
3192,1447,45,1679,2,36.34,72.68
3193,1447,1289,1679,1,66.74,66.74
3194,1448,1813,197,3,54.41,163.23
3195,1449,897,6048,1,56.26,56.26
3196,1449,1270,6048,1,133.78,133.78
3197,1450,306,6770,2,199.78,399.56
3198,1450,884,6770,1,15.29,15.29
3199,1450,972,6770,2,53.88,107.76
3200,1450,1700,6770,1,601.59,601.59
3201,1450,1820,6770,1,90.19,90.19
3202,1450,370,6770,1,201.91,201.91
3203,1451,1176,4941,1,610.48,610.48
3204,1451,432,4941,2,58.1,116.2
3205,1451,1933,4941,1,86.02,86.02
3206,1451,961,4941,1,698.45,698.45
3207,1451,1543,4941,1,147.11,147.11
3208,1452,1196,9669,2,283.47,566.94
3209,1452,210,9669,1,253.94,253.94
3210,1452,494,9669,2,148.44,296.88
3211,1452,968,9669,1,133.34,133.34
3212,1453,1198,3382,1,58.11,58.11
3213,1454,968,4449,1,133.34,133.34
3214,1455,1325,2779,3,13.34,40.02
3215,1455,1891,2779,2,56.77,113.54
3216,1455,1939,2779,2,47.96,95.92
3217,1456,986,6588,1,32.25,32.25
3218,1456,1176,6588,1,610.48,610.48
3219,1456,1639,6588,1,253.6,253.6
3220,1456,561,6588,1,95.02,95.02
3221,1457,1295,8080,1,80.66,80.66
3222,1457,719,8080,1,134.95,134.95
3223,1457,1248,8080,1,1233.14,1233.14
3224,1457,1667,8080,3,38.11,114.33
3225,1458,1822,3979,2,492.48,984.96
3226,1458,1518,3979,2,128.53,257.06
3227,1458,1673,3979,1,99.78,99.78
3228,1459,1649,4107,3,361.55,1084.65
3229,1460,150,2004,2,70.84,141.68
3230,1461,1398,9347,1,157.95,157.95
3231,1461,646,9347,1,19.76,19.76
3232,1461,1152,9347,1,79.18,79.18
3233,1461,1024,9347,1,2338.13,2338.13
3234,1461,1579,9347,2,124.87,249.74
3235,1461,1171,9347,1,208.75,208.75
3236,1462,1925,7869,1,1340.76,1340.76
3237,1463,1760,3432,2,24.92,49.84
3238,1464,426,9827,1,244.16,244.16
3239,1465,942,4086,1,157,157
3240,1465,1996,4086,1,69.46,69.46
3241,1466,1050,2864,1,598.07,598.07
3242,1466,577,2864,1,19.22,19.22
3243,1467,288,5779,3,106.67,320.01
3244,1468,832,1935,1,8.06,8.06
3245,1469,1869,6333,2,8.47,16.94
3246,1470,80,4583,1,24.52,24.52
3247,1471,1769,1381,1,18.76,18.76
3248,1472,601,6286,1,343.78,343.78
3249,1473,1922,8285,1,201.36,201.36
3250,1474,433,9005,1,5.28,5.28
3251,1474,1854,9005,1,376.31,376.31
3252,1474,1566,9005,2,23.71,47.42
3253,1475,381,3846,1,177.64,177.64
3254,1476,262,6435,2,186.4,372.8
3255,1476,807,6435,1,1205.1,1205.1
3256,1476,495,6435,2,21.2,42.4
3257,1476,723,6435,2,244.36,488.72
3258,1477,1610,7558,3,77.46,232.38
3259,1478,819,345,1,159.14,159.14
3260,1478,120,345,2,176.19,352.38
3261,1478,592,345,1,320.65,320.65
3262,1478,1262,345,1,229.68,229.68
3263,1478,1367,345,2,283.47,566.94
3264,1479,835,3161,1,17.57,17.57
3265,1479,1725,3161,1,96.97,96.97
3266,1479,807,3161,1,1205.1,1205.1
3267,1480,1440,3826,1,55.11,55.11
3268,1481,449,4157,1,18.64,18.64
3269,1482,1343,9627,1,326.01,326.01
3270,1482,1463,9627,1,8.44,8.44
3271,1483,1268,4785,1,50.17,50.17
3272,1483,350,4785,1,241.98,241.98
3273,1483,1589,4785,1,175.72,175.72
3274,1484,160,8284,3,259.69,779.07
3275,1484,1499,8284,1,598.63,598.63
3276,1485,921,6899,1,47.82,47.82
3277,1486,1180,6659,1,21.71,21.71
3278,1486,564,6659,1,99.23,99.23
3279,1487,653,7010,1,649.28,649.28
3280,1488,1971,8659,1,22.59,22.59
3281,1488,583,8659,2,137.49,274.98
3282,1488,1717,8659,1,1551.98,1551.98
3283,1488,1674,8659,1,786.4,786.4
3284,1489,778,5992,1,56.05,56.05
3285,1489,126,5992,1,423.57,423.57
3286,1490,1683,1594,1,71.52,71.52
3287,1490,325,1594,2,114.24,228.48
3288,1490,468,1594,2,36.4,72.8
3289,1491,1617,5845,1,788.84,788.84
