order_id,user_id,order_date,order_status,total_amount
2600,8090,2025-01-13T00:51:21.552,returned,204.01
2601,3681,2025-06-22T15:39:48.610,shipped,185.13
2602,8646,2024-05-21T04:43:18.014,completed,1863.26
2603,7268,2024-04-10T13:27:34.360,cancelled,354.09
2604,9725,2024-12-11T12:39:22.517,returned,393.03
2605,4199,2025-04-01T08:48:02.342,returned,299.27
2606,539,2025-04-07T18:59:20.445,completed,83.11
2607,707,2025-07-13T01:28:35.194,processing,28.51
2608,2462,2024-12-25T14:08:07.902,processing,919.54
2609,2184,2025-04-13T18:16:47.549,cancelled,252.43
2610,1133,2024-01-09T10:17:44.659,cancelled,1117.66
2611,5680,2024-06-27T23:04:10.061,completed,68.69
2612,8176,2025-10-22T13:06:53.713,processing,165.96
2613,7497,2024-12-18T16:43:49.027,cancelled,319.15
2614,1425,2025-11-14T15:38:09.708,processing,42.3
2615,5471,2024-05-21T01:34:08.451,completed,946.47
2616,6090,2024-07-23T17:22:42.796,completed,117.1
2617,6318,2024-11-28T16:36:02.490,shipped,686.56
2618,3196,2024-06-24T05:55:26.281,processing,206.86
2619,1686,2024-10-25T10:57:14.941,cancelled,58.68
2620,3554,2025-02-21T05:25:52.254,returned,1291.71
2621,3007,2024-10-16T02:07:35.354,shipped,358.5
2622,6173,2024-06-03T04:20:33.121,shipped,1124.13
2623,5346,2025-08-11T18:17:50.444,processing,17.6
2624,6947,2025-02-17T18:48:16.463,completed,359.12
2625,182,2025-09-07T16:38:42.344,cancelled,45.43
2626,9369,2025-01-26T22:48:39.008,cancelled,897.46
2627,1858,2024-04-08T18:14:16.173,shipped,1444.95
2628,5544,2025-04-22T15:31:57.718,shipped,152.1
2629,6328,2024-12-02T15:28:10.419,processing,201.43
2630,5486,2025-04-30T01:27:56.319,cancelled,1.78
2631,1824,2025-07-20T02:40:48.649,processing,117.48
2632,1584,2025-05-23T16:46:45.446,processing,513.58
2633,3768,2025-08-18T02:25:33.193,completed,175.55
2634,9437,2025-01-14T04:38:33.520,completed,101.97
2635,5839,2025-06-22T11:52:26.761,cancelled,846.61
2636,8440,2024-07-30T18:06:47.410,cancelled,80.38
2637,1884,2025-07-31T08:57:21.195,completed,476.01
2638,7749,2025-04-30T04:57:01.488,completed,100.65
2639,1540,2024-07-21T15:26:31.550,shipped,585.71
2640,5516,2024-04-29T17:21:12.629,cancelled,715.38
2641,5014,2025-07-08T22:11:18.448,completed,2372.85
2642,5929,2024-06-29T12:20:11.550,processing,669.84
2643,1466,2024-04-23T16:54:17.386,returned,197.28
2644,3319,2024-04-10T22:20:40.528,cancelled,136.64
2645,2961,2025-07-05T09:00:02.209,completed,1561.73
2646,3829,2024-05-26T23:03:33.784,completed,999.2
2647,8149,2025-02-07T11:38:29.521,cancelled,331.98
2648,7744,2024-10-10T06:25:41.465,cancelled,722.96
2649,4028,2024-11-27T03:14:57.444,processing,424.07
2650,829,2025-07-05T22:05:04.199,completed,3626.14
2651,4973,2024-05-13T13:50:53.319,returned,2538.38
2652,620,2025-01-25T11:17:22.106,cancelled,139.12
2653,8594,2024-06-21T14:17:09.785,cancelled,1130.2
2654,7805,2025-05-06T11:45:27.859,completed,184.8
2655,9380,2024-09-16T05:52:00.060,cancelled,460.66
2656,8019,2024-08-12T19:50:08.107,cancelled,581.33
2657,3603,2024-09-08T00:21:36.095,shipped,56.75
2658,5564,2024-04-23T09:09:56.386,cancelled,992.56
2659,1747,2024-02-27T12:56:29.407,completed,479.14
2660,9204,2024-10-06T03:13:17.213,returned,10.39
2661,8467,2024-07-06T01:23:03.128,completed,402.6
2662,8133,2025-06-10T12:34:16.848,processing,70.23
2663,5310,2025-03-26T00:24:40.066,processing,40.14
2664,712,2024-02-21T11:47:39.152,cancelled,61.35
2665,5059,2025-10-03T21:22:50.594,completed,234.25
2666,1391,2025-08-25T04:08:58.358,cancelled,200.82
2667,1151,2025-08-15T19:28:55.768,shipped,914.3
2668,5608,2025-01-16T03:56:54.876,completed,2675.55
2669,8755,2024-04-24T06:52:16.889,cancelled,2130.25
2670,7095,2024-08-25T21:24:43.603,cancelled,146.17
2671,2928,2025-06-17T10:52:10.791,completed,154.81
2672,404,2024-02-06T20:10:22.538,processing,92.8
2673,417,2024-08-07T13:29:10.715,processing,1157.03
2674,2495,2024-06-15T13:25:25.024,shipped,581.06
2675,4254,2024-01-22T06:09:30.255,shipped,720.58
2676,6412,2024-05-28T06:14:24.984,cancelled,530.14
2677,4086,2024-07-19T14:24:01.469,completed,1385.17
2678,3413,2025-08-30T16:47:31.233,completed,1728.38
2679,1707,2024-04-08T02:51:53.601,cancelled,435.72
2680,1804,2024-02-11T16:36:45.299,processing,254.86
2681,6416,2025-03-03T00:38:03.018,returned,114.34
2682,6584,2025-07-14T23:04:22.074,processing,1837.91
2683,312,2025-06-08T07:15:54.518,completed,504.18
2684,6948,2024-12-02T07:55:00.955,cancelled,202.56
2685,7474,2025-06-14T21:01:19.111,completed,398.93
2686,9218,2025-01-14T23:09:00.556,shipped,207.26
2687,5847,2024-08-24T07:24:31.801,shipped,957.88
2688,631,2025-06-03T19:14:13.124,returned,1623.98
2689,4501,2025-02-16T02:26:53.438,shipped,1377.68
2690,599,2024-05-27T23:11:56.849,processing,362.27
2691,9555,2025-01-20T10:29:36.939,completed,337.27
2692,3554,2025-04-09T21:05:18.810,completed,1021.03
2693,6838,2025-11-02T19:18:36.955,completed,238.36
2694,9794,2024-04-25T15:39:18.942,completed,50.01
2695,957,2024-04-21T06:47:21.977,processing,955.83
2696,5662,2025-05-06T15:49:07.647,completed,1201.02
2697,6477,2024-02-25T11:09:54.388,shipped,2348.53
2698,5218,2024-04-25T10:52:28.187,shipped,1344.09
2699,4055,2024-06-23T14:06:20.636,returned,537.22
2700,8309,2024-04-02T17:42:20.968,cancelled,3051.51
2701,8890,2024-03-28T19:23:28.532,cancelled,1314.8
2702,7827,2025-05-16T17:27:53.490,returned,433.97
2703,7756,2024-09-09T07:37:53.318,returned,573.18
2704,1093,2025-07-21T13:00:24.131,processing,2913.91
2705,3958,2025-03-01T17:19:23.968,cancelled,180.4
2706,8580,2024-11-02T05:55:06.459,returned,769.58
2707,613,2024-02-15T06:59:09.807,cancelled,37.59
2708,4977,2024-09-20T12:21:47.635,processing,604.08
2709,9868,2024-02-04T21:40:12.572,shipped,2462.2
2710,3810,2025-09-14T11:22:06.341,completed,100.76
2711,2183,2024-05-10T09:32:03.926,returned,98.79
2712,9969,2025-05-21T09:59:22.550,completed,271.76
2713,6551,2024-09-05T09:23:43.714,returned,1728.38
2714,8694,2025-07-22T05:01:01.349,returned,282.65
2715,9395,2024-09-30T04:23:06.434,shipped,4918.02
2716,4648,2025-04-05T06:13:04.873,returned,336.5
2717,5343,2024-05-03T17:40:24.173,shipped,347.98
2718,262,2024-12-27T11:17:22.747,processing,1427.85
2719,9781,2025-07-16T04:02:43.398,completed,553.91
2720,545,2025-04-24T12:49:47.000,completed,457.45
2721,493,2024-08-06T02:58:59.847,shipped,55.19
2722,837,2024-01-23T06:32:48.162,completed,231.3
2723,5560,2025-02-02T15:53:15.229,processing,9.58
2724,3060,2025-08-20T01:22:11.356,shipped,285.45
2725,6638,2025-08-01T09:27:02.138,completed,263.55
2726,6293,2024-02-18T14:13:55.110,cancelled,55.25
2727,1850,2025-04-25T08:22:11.166,shipped,95.91
2728,6250,2024-08-15T16:09:48.770,cancelled,195.92
2729,1102,2025-09-08T12:07:20.034,processing,273.16
2730,2329,2025-10-21T06:26:30.388,cancelled,113.98
2731,9318,2025-04-14T19:34:18.456,completed,349.03
2732,9620,2025-06-05T03:47:09.298,returned,716.72
2733,3310,2025-11-13T19:07:22.467,completed,67.52
2734,2617,2025-08-28T13:50:21.499,completed,48.64
2735,8202,2025-01-01T04:44:35.539,processing,1092.71
2736,3329,2024-02-03T13:16:12.791,cancelled,82.68
2737,9369,2024-04-08T13:27:48.839,processing,2372.99
2738,5171,2024-08-02T16:32:29.341,completed,1065.91
2739,8483,2024-04-29T17:04:53.231,processing,450.44
2740,7480,2024-03-02T07:11:44.775,cancelled,385.5
2741,7790,2024-10-30T12:33:46.540,returned,448.63
2742,4502,2024-10-27T21:53:11.815,processing,53.8
2743,4029,2024-06-29T21:39:29.653,completed,151.18
2744,1101,2025-07-15T07:11:44.495,cancelled,29.43
2745,7840,2025-07-02T18:12:22.052,cancelled,68.81
2746,1282,2024-05-28T00:27:43.803,cancelled,225.05
2747,5050,2024-12-03T22:12:07.317,completed,148.73
2748,5410,2024-01-26T02:35:34.838,shipped,19.14
2749,6884,2024-04-10T04:49:18.714,completed,178.18
2750,6523,2024-09-01T23:59:12.753,completed,503.48
2751,6826,2024-11-21T12:06:35.050,returned,77.3
2752,9649,2024-01-08T05:23:59.518,processing,1388.69
2753,2054,2024-11-20T05:30:33.450,cancelled,143.52
2754,7479,2024-10-08T03:10:21.283,cancelled,675.19
2755,4118,2025-09-26T18:39:46.856,returned,1338.76
2756,1722,2025-04-30T05:40:17.642,completed,84.27
2757,9618,2024-11-10T01:21:16.585,processing,569.82
2758,5788,2025-01-27T01:49:33.383,cancelled,1257.37
2759,6090,2024-12-07T10:22:58.572,cancelled,282.42
2760,5688,2024-01-01T20:38:16.527,returned,73.78
2761,8393,2024-12-25T18:58:30.330,cancelled,1298.36
2762,6302,2024-06-13T23:19:46.829,shipped,71.52
2763,9554,2024-04-25T12:53:02.412,shipped,1077.3
2764,4449,2024-09-05T15:14:56.706,cancelled,333.28
2765,2058,2024-10-17T09:43:11.600,returned,73.88
2766,2890,2024-04-05T07:34:20.031,cancelled,48.77
2767,4518,2025-05-02T23:26:11.469,completed,397
2768,1922,2025-11-03T16:29:08.005,cancelled,353.02
2769,9529,2024-06-15T13:28:41.622,completed,576.97
2770,5158,2025-02-23T20:14:30.410,cancelled,539.81
2771,7569,2024-04-30T04:00:56.702,completed,4231.46
2772,8978,2025-08-11T22:04:20.039,completed,65.61
2773,1245,2025-09-03T21:48:53.101,shipped,473.59
2774,3400,2024-04-12T06:41:24.611,shipped,651.6
2775,6654,2025-03-10T05:03:16.740,processing,395.69
2776,712,2025-02-10T19:45:17.400,returned,136.65
2777,5443,2024-11-26T07:40:35.649,returned,965.15
2778,8472,2024-04-24T23:12:47.606,cancelled,194.17
2779,3571,2025-06-15T17:41:08.027,processing,11.58
2780,5628,2025-08-05T20:32:22.506,cancelled,224.43
2781,8283,2024-03-19T19:44:40.612,cancelled,203.04
2782,7201,2024-02-10T08:52:34.588,shipped,148.87
2783,9035,2024-10-16T08:45:41.786,shipped,190.22
2784,1588,2024-03-26T03:46:00.285,completed,336.44
2785,4612,2024-08-09T14:16:39.998,completed,435.35
2786,1676,2025-05-25T05:40:54.472,completed,142.59
2787,1470,2025-07-22T01:00:35.247,shipped,1840.05
2788,3320,2025-03-31T17:01:23.294,shipped,180.3
2789,7456,2025-03-26T03:24:54.787,processing,200.18
2790,4983,2024-07-10T13:22:09.459,completed,1097.96
2791,3671,2025-10-19T21:08:35.526,completed,371.53
2792,2456,2025-03-29T17:55:58.138,shipped,149.1
2793,1041,2025-03-26T19:16:55.230,shipped,592.67
2794,262,2025-09-16T09:16:49.319,processing,1517.11
2795,5744,2025-03-04T03:34:33.121,shipped,31.26
2796,4170,2025-05-23T17:35:16.601,cancelled,358.37
2797,4182,2025-03-23T12:21:26.050,processing,60.18
2798,7628,2024-05-12T05:15:10.774,completed,1028.88
2799,5053,2025-07-16T12:42:26.574,cancelled,1039.16
2800,8920,2024-10-20T20:36:38.451,returned,489.78
2801,684,2024-07-28T04:31:35.725,completed,1036.33
2802,4170,2025-09-17T15:45:20.723,returned,1015.34
2803,5338,2025-01-14T09:46:59.424,cancelled,844.36
2804,401,2024-03-13T21:14:47.672,processing,32.46
2805,6100,2025-02-08T05:20:31.961,shipped,34.58
2806,9531,2024-03-22T01:39:54.624,returned,94.27
2807,747,2024-08-26T23:49:18.424,cancelled,283.11
2808,2924,2024-03-15T00:38:07.418,shipped,8.97
2809,9189,2025-07-19T20:17:52.745,shipped,2089.18
2810,9261,2024-09-13T11:27:23.609,cancelled,448.81
2811,8784,2025-11-02T06:58:37.443,completed,3237.12
2812,5969,2024-10-18T02:33:29.784,cancelled,18.38
2813,6750,2024-06-05T13:44:18.656,cancelled,19.35
2814,4265,2025-07-06T20:40:37.534,completed,106.67
2815,288,2024-06-20T19:56:01.192,processing,423.73
2816,2029,2025-08-10T23:55:48.540,processing,135.45
2817,8961,2025-02-02T14:43:56.495,returned,93.24
2818,5372,2025-06-21T11:03:24.701,completed,497.16
2819,858,2024-01-08T13:36:53.988,shipped,72.51
2820,8018,2024-03-21T06:05:25.260,returned,52.77
2821,6851,2024-06-05T01:35:14.853,cancelled,1833.85
2822,2426,2024-04-22T15:17:38.244,completed,541.45
2823,4905,2025-04-01T18:57:25.797,returned,1476.04
2824,6185,2024-11-30T18:56:37.606,completed,320.13
2825,9909,2024-01-09T17:35:48.712,returned,7.42
2826,8424,2025-05-13T14:20:00.453,cancelled,247.43
2827,8710,2025-05-08T10:26:12.922,completed,476.3
2828,5692,2024-05-27T12:00:24.053,processing,360.18
2829,5659,2025-07-30T10:46:38.850,processing,317.1
2830,1238,2025-10-11T08:28:06.304,returned,79.29
2831,1679,2025-11-08T10:05:38.496,completed,1114.47
2832,9267,2025-05-11T01:13:16.409,completed,579.73
2833,3228,2024-11-01T12:10:58.002,returned,145.55
2834,2497,2024-07-16T12:26:17.333,completed,7.76
2835,7518,2024-07-21T06:16:11.730,shipped,26.79
2836,5989,2025-06-15T00:59:48.290,returned,526.05
2837,3766,2025-03-26T23:45:17.117,returned,675.24
2838,9056,2025-09-20T02:54:32.063,completed,371.83
2839,9495,2024-03-08T00:35:05.264,processing,363.5
2840,2716,2025-08-20T23:46:43.406,returned,12.76
2841,5915,2024-01-15T20:03:54.957,processing,2.83
2842,9956,2024-06-24T00:45:57.374,returned,138.24
2843,5033,2024-12-30T13:15:16.758,cancelled,81.87
2844,8765,2024-10-14T01:24:44.514,processing,49.59
2845,9856,2025-03-01T13:17:22.702,returned,49.73
2846,1854,2025-05-21T23:00:50.944,shipped,3.69
2847,7180,2024-06-25T01:24:56.996,shipped,395.19
2848,5517,2024-06-21T15:45:55.752,shipped,268.77
2849,3576,2024-09-21T04:36:30.248,completed,49.21
2850,9627,2024-04-07T16:51:02.936,cancelled,1602.43
2851,8599,2024-01-20T10:40:15.572,shipped,657.93
2852,2772,2025-08-03T18:12:35.596,processing,508.49
2853,327,2025-08-11T02:21:04.469,returned,196.18
2854,817,2024-05-21T04:45:39.767,shipped,807.32
2855,4987,2024-07-03T11:26:53.500,shipped,625.55
2856,6919,2025-09-27T13:49:26.572,processing,428.86
2857,3068,2024-02-29T14:56:38.467,shipped,1748.95
2858,514,2025-10-21T07:14:25.515,completed,165.54
2859,2911,2024-05-19T13:36:17.692,completed,158.99
2860,9265,2024-11-20T12:32:13.013,processing,158.55
2861,3387,2025-01-06T17:41:14.570,cancelled,112.47
2862,9596,2025-09-03T09:02:56.495,completed,498.14
2863,4706,2024-07-09T05:34:32.351,shipped,1088.52
2864,6643,2025-01-18T01:16:04.739,shipped,2186.91
2865,3670,2024-06-14T17:12:43.039,returned,127.42
2866,6998,2024-07-26T14:22:11.143,returned,780.84
2867,6568,2024-03-18T12:19:40.883,completed,57.42
2868,286,2024-12-14T03:36:00.155,returned,8.25
2869,6527,2024-11-19T07:01:32.139,processing,310.13
2870,2689,2025-05-11T00:25:41.167,cancelled,526.72
2871,9345,2024-07-07T14:53:25.299,returned,219.58
2872,5699,2024-11-13T07:04:21.440,returned,2876.86
2873,7164,2025-07-15T18:41:13.707,completed,1217.9
2874,3171,2024-04-28T04:13:27.964,completed,443.73
2875,5045,2025-04-22T15:04:14.469,shipped,548.83
2876,1438,2024-03-16T21:56:39.577,cancelled,331.83
2877,741,2025-10-27T15:54:57.931,shipped,133.65
2878,9697,2024-05-02T13:58:36.722,cancelled,561.48
2879,6013,2024-02-03T03:08:18.754,shipped,202.62
2880,761,2025-01-29T17:31:02.242,processing,5.11
2881,4139,2025-05-09T11:26:38.958,shipped,502.86
2882,746,2025-05-11T15:36:26.374,cancelled,681.9
2883,745,2024-03-22T07:57:24.111,cancelled,745.01
2884,2830,2025-11-09T17:30:21.926,processing,1089.14
2885,5507,2024-09-03T07:14:05.010,cancelled,224.93
2886,1633,2024-02-21T20:03:05.779,processing,1259.5
2887,7483,2025-11-08T09:37:07.304,completed,2768.16
2888,6037,2025-06-30T13:14:05.008,completed,1206.17
2889,9408,2024-07-28T21:00:03.993,processing,535.28
2890,3304,2024-07-27T14:11:40.957,cancelled,119.81
2891,5341,2024-02-17T00:53:10.877,cancelled,78.42
2892,2938,2025-06-20T12:04:17.664,completed,607.55
2893,5007,2024-09-12T18:55:33.647,returned,126.86
2894,1974,2024-12-29T07:30:05.103,completed,1474.44
2895,5752,2025-11-14T23:17:25.549,completed,965.72
2896,5797,2024-05-01T13:02:18.647,cancelled,426.5
2897,6722,2024-12-14T15:26:52.368,completed,5.28
2898,9799,2025-01-12T00:14:52.769,cancelled,2075.57
2899,7572,2024-11-19T14:14:48.957,returned,894.33
2900,2788,2024-06-26T06:44:15.027,completed,1418.75
2901,4474,2024-01-13T00:45:17.973,shipped,5323.75
2902,6569,2024-10-04T23:15:31.183,cancelled,39.42
2903,4749,2025-04-01T10:44:00.216,shipped,106.81
2904,1050,2024-08-24T18:21:10.560,processing,175.25
2905,1303,2024-09-25T01:30:11.891,completed,653.44
2906,514,2024-10-05T17:09:20.016,completed,452.88
2907,3759,2025-07-22T13:08:38.173,processing,147.2
2908,3596,2025-01-10T23:48:11.759,processing,347.88
2909,3240,2024-07-18T12:13:01.267,completed,736.91
2910,3786,2024-01-18T22:41:47.643,returned,811.5
2911,9532,2024-05-29T22:49:47.215,completed,120.46
2912,854,2024-01-11T01:36:24.630,cancelled,311.96
2913,1921,2025-04-08T14:15:02.956,returned,171.17
2914,6754,2024-05-04T01:31:19.066,completed,494.84
2915,4014,2024-10-05T04:39:36.271,shipped,49.48
2916,8488,2025-05-27T02:49:07.795,returned,2601.96
2917,3781,2025-11-13T17:01:18.683,completed,484.22
2918,4176,2024-12-11T14:43:27.757,completed,212.46
2919,8943,2024-06-28T07:55:28.207,shipped,13.24
2920,2064,2025-11-11T13:52:59.441,returned,894.8
2921,9910,2024-02-10T10:59:01.144,shipped,206.81
2922,2047,2025-09-16T20:02:06.861,completed,631.84
2923,167,2024-05-17T20:30:29.489,completed,1324.11
2924,8181,2025-10-19T16:36:35.422,shipped,283.74
2925,8716,2024-02-17T12:11:13.997,completed,97.29
2926,666,2024-09-06T02:48:02.808,shipped,1022.97
2927,8858,2025-04-30T01:22:10.162,returned,383.78
2928,1009,2024-04-02T01:06:47.799,processing,254.74
2929,4671,2025-02-14T17:07:12.210,returned,992.56
2930,6099,2025-04-04T17:30:30.488,shipped,2857.11
2931,7291,2024-07-11T22:41:32.945,processing,1718.18
2932,5770,2024-06-22T11:44:20.537,shipped,47.03
2933,7088,2024-03-18T13:54:43.390,processing,168.44
2934,5625,2024-11-09T05:26:13.502,processing,162.39
2935,5358,2025-10-15T09:27:47.472,shipped,374.89
2936,4043,2024-06-28T22:06:20.452,cancelled,106.52
2937,8828,2024-03-16T18:58:29.471,completed,201.3
2938,2861,2025-03-21T10:40:12.923,cancelled,214.38
2939,1234,2024-12-12T02:13:51.295,returned,83.52
2940,1270,2025-05-25T09:40:24.756,completed,138.24
2941,7297,2025-01-26T15:52:28.976,shipped,1265.08
2942,4759,2024-11-22T14:55:49.318,processing,173.42
2943,9987,2024-12-17T01:10:29.351,completed,251.74
2944,5557,2024-01-24T14:15:20.231,returned,108.5
2945,8834,2024-02-06T21:22:03.653,returned,29.76
2946,5610,2024-09-23T22:15:50.249,processing,835.23
2947,5955,2024-05-03T02:33:29.084,completed,23.92
2948,6435,2024-06-18T06:14:00.636,cancelled,2.48
2949,6177,2025-06-28T23:16:04.386,processing,168.96
2950,4520,2024-11-22T01:10:09.020,processing,132.32
2951,1572,2024-02-04T12:33:41.539,completed,260.49
2952,3195,2024-10-25T05:37:25.597,processing,248.68
2953,8978,2024-06-21T13:47:04.431,completed,1463.26
2954,2203,2024-07-08T02:27:07.262,completed,602.47
2955,5995,2024-10-18T15:10:43.063,completed,213.62
2956,1754,2024-04-12T08:55:35.785,returned,33.72
2957,1840,2025-02-03T11:51:30.120,returned,83.34
2958,6417,2025-11-01T03:54:00.946,shipped,123.68
2959,5183,2025-05-22T00:12:37.809,shipped,170.53
2960,8540,2024-07-20T19:19:13.393,shipped,229.38
2961,3276,2024-03-20T15:06:10.080,shipped,108.58
2962,1777,2025-03-26T16:48:00.845,shipped,466.15
2963,7315,2024-04-17T22:22:11.597,shipped,41.3
2964,6002,2025-01-27T19:31:12.848,completed,209.76
2965,9814,2025-08-03T08:55:00.584,processing,106.32
2966,7827,2024-06-22T02:03:10.412,returned,7.37
2967,2231,2025-07-14T19:19:18.323,cancelled,451.74
2968,8434,2024-03-29T10:58:18.138,returned,302.09
2969,1373,2024-01-30T14:10:33.831,processing,755.62
2970,2735,2024-08-19T04:10:51.252,shipped,491.31
2971,7256,2025-11-01T18:27:37.442,completed,57.18
2972,3551,2024-12-31T20:57:24.348,completed,105.35
2973,7069,2024-06-05T20:40:00.498,shipped,1394.14
2974,368,2025-08-03T22:56:19.490,completed,1493.61
2975,9896,2025-08-23T19:50:24.923,processing,314.22
2976,9279,2024-08-05T02:36:47.190,cancelled,98.14
2977,8345,2025-06-27T08:46:07.085,completed,273
2978,9556,2025-01-22T22:41:58.090,shipped,1087.56
2979,9572,2025-09-28T21:14:33.385,shipped,435.56
2980,1173,2024-10-06T05:05:08.182,returned,27.19
2981,9663,2025-01-10T10:16:47.317,returned,118.17
2982,4923,2025-09-13T07:50:54.213,completed,224.82
2983,9190,2025-06-29T05:46:47.415,shipped,600.09
2984,8095,2024-05-14T20:18:12.826,shipped,1075.65
2985,3387,2024-01-25T14:06:40.992,completed,59.97
2986,6805,2024-01-06T18:44:29.054,cancelled,70.04
2987,8761,2025-07-14T20:37:24.144,cancelled,722.89
2988,7702,2024-06-02T03:03:33.302,cancelled,1431.97
2989,6235,2025-11-05T05:57:34.181,processing,2540.92
2990,1435,2025-10-24T09:38:21.775,completed,349.64
2991,5517,2025-01-05T08:59:21.411,returned,329.61
2992,794,2025-04-01T20:56:45.196,returned,559.03
2993,7771,2024-02-07T18:29:48.381,cancelled,54.93
2994,1775,2024-06-10T11:47:43.148,returned,469.42
2995,1997,2024-05-19T06:35:06.627,shipped,18.65
2996,8424,2025-10-07T03:30:46.472,processing,55.76
2997,6173,2024-01-20T01:08:15.676,cancelled,1006.47
2998,2882,2024-05-28T13:13:57.281,shipped,36.53
2999,7351,2025-04-13T18:27:20.553,shipped,396.76
3000,8312,2024-10-08T19:44:09.288,cancelled,675.53
3001,940,2025-09-21T15:37:06.563,returned,1179.52
3002,2834,2024-10-20T23:49:51.086,cancelled,739.49
3003,8043,2024-04-06T20:43:11.562,cancelled,123.36
3004,9935,2025-11-13T18:55:25.352,completed,367.54
3005,5504,2025-01-29T11:53:05.644,processing,243.33
3006,4043,2024-10-23T09:28:33.670,returned,68.37
3007,4430,2025-07-24T13:32:06.504,processing,781.59
3008,3285,2024-04-16T14:34:23.208,cancelled,63.31
3009,2715,2024-05-21T15:42:10.275,processing,557.04
3010,4526,2025-09-18T17:41:44.710,returned,498.84
3011,4886,2025-10-14T17:18:15.977,processing,1304.01
3012,2439,2025-03-03T12:27:31.410,processing,45.28
3013,7303,2024-12-03T22:44:43.840,processing,3447.86
3014,7222,2025-08-22T02:48:25.427,shipped,477.35
3015,8529,2025-03-11T09:08:14.928,cancelled,423.16
3016,9630,2024-12-29T16:13:12.473,returned,275.58
3017,6740,2024-03-29T03:55:03.147,processing,166.37
3018,6435,2025-04-30T03:05:30.999,shipped,588.32
3019,1997,2025-08-02T18:02:06.278,cancelled,1083.76
3020,7813,2025-06-19T08:55:17.010,shipped,1318.53
3021,8551,2024-12-13T18:51:28.147,cancelled,292.09
3022,6857,2024-08-12T18:17:07.572,processing,88.96
3023,338,2025-03-22T01:01:15.424,processing,2652.75
3024,7016,2024-09-11T08:20:42.963,cancelled,10.2
3025,1405,2024-08-03T13:56:31.063,cancelled,63.48
3026,5230,2024-10-16T18:29:34.432,returned,1605.41
3027,3939,2024-12-27T02:08:05.227,shipped,63.33
3028,6049,2024-11-10T09:56:15.988,completed,569.65
3029,4446,2025-11-05T17:09:55.546,cancelled,425.07
3030,6255,2025-08-18T16:55:09.916,returned,164.15
3031,8581,2025-05-23T06:33:14.627,completed,510.98
3032,4135,2024-04-20T22:09:25.553,processing,3863.85
3033,1288,2025-09-02T01:09:33.758,cancelled,1640.24
3034,5670,2024-12-19T07:00:02.313,processing,1403.71
3035,8598,2024-01-19T07:53:27.883,processing,115.86
3036,8207,2025-06-16T14:58:07.717,shipped,251.14
3037,2067,2025-06-21T14:57:57.603,shipped,81.07
3038,2643,2025-07-04T12:59:02.347,cancelled,194.22
3039,204,2024-06-21T16:03:33.915,processing,617.79
3040,1490,2025-06-17T21:38:45.266,processing,392.46
3041,6830,2024-12-25T02:13:07.306,returned,337.47
3042,7385,2025-10-22T17:00:54.655,shipped,55.28
3043,203,2024-11-07T18:34:50.163,returned,83.67
3044,1239,2024-09-15T08:29:43.601,processing,336.84
3045,2494,2025-06-15T08:02:28.134,returned,26.05
3046,1833,2025-09-10T14:45:32.998,returned,742.66
3047,5164,2024-08-20T04:04:52.213,cancelled,570.05
3048,6074,2024-11-19T23:23:15.054,shipped,888.9
3049,6055,2024-06-15T08:00:27.211,cancelled,292.34
3050,8338,2024-04-04T16:27:00.002,processing,192.22
3051,2757,2024-07-04T11:22:39.388,processing,331.98
3052,2318,2025-08-11T22:26:31.091,cancelled,30.01
3053,8898,2024-11-22T06:10:05.994,returned,313.1
3054,5989,2024-07-13T16:52:38.790,shipped,74.41
3055,2794,2024-12-25T19:57:14.140,returned,21.91
3056,9199,2024-10-26T23:54:41.453,cancelled,347
3057,84,2025-08-19T16:39:24.612,cancelled,488.3
3058,5161,2025-06-04T16:14:51.778,processing,114.6
3059,9900,2025-03-29T07:39:15.983,completed,138.2
3060,5952,2024-08-02T04:38:30.388,processing,1507.76
3061,4866,2024-10-28T15:09:02.667,processing,114.66
3062,4444,2024-01-14T00:07:47.168,shipped,64.63
3063,4027,2025-10-07T09:10:56.382,shipped,72.49
3064,4378,2024-12-09T09:18:02.555,shipped,2924.22
3065,7787,2025-10-06T14:40:16.642,cancelled,305.47
3066,4111,2025-09-12T03:32:53.114,cancelled,855.42
3067,2146,2025-01-10T01:23:04.529,shipped,153.71
3068,2157,2024-07-02T10:06:28.575,cancelled,118.82
3069,8264,2024-06-01T08:20:04.260,returned,702.55
3070,5706,2024-08-03T06:45:10.665,cancelled,1878.86
3071,4892,2025-04-10T19:58:04.313,cancelled,133.58
3072,1201,2025-08-15T16:25:22.980,returned,1524.92
3073,3159,2025-10-13T05:28:28.616,completed,177.36
3074,5997,2024-02-25T06:34:34.378,shipped,109.26
3075,9829,2024-09-24T18:46:35.877,cancelled,755.76
3076,9525,2024-12-11T06:29:41.367,completed,1167.94
3077,4264,2024-09-12T14:06:27.020,completed,239.13
3078,9876,2024-05-17T05:01:08.552,shipped,517.53
3079,7386,2025-08-12T18:17:03.681,shipped,964.82
3080,1311,2025-10-01T13:35:01.980,cancelled,58.02
3081,407,2024-11-24T11:16:25.639,cancelled,985.28
3082,6004,2024-03-17T12:24:09.832,returned,119.04
3083,7538,2024-11-22T09:20:09.123,completed,675.42
3084,9071,2024-09-21T17:45:33.008,completed,1205.86
3085,6399,2024-09-28T01:36:18.100,returned,814.55
